id,source,best_known,gap_distance
codetables-gf3-220-10,codetables-nonbinary-linear-codes,135,5
codetables-gf3-220-9,codetables-nonbinary-linear-codes,136,5
codetables-gf3-221-10,codetables-nonbinary-linear-codes,135,5
codetables-gf3-226-10,codetables-nonbinary-linear-codes,138,5
codetables-gf3-227-10,codetables-nonbinary-linear-codes,139,5
codetables-gf3-227-11,codetables-nonbinary-linear-codes,138,5
codetables-gf3-228-10,codetables-nonbinary-linear-codes,140,5
codetables-gf3-228-11,codetables-nonbinary-linear-codes,139,5
codetables-gf3-229-8,codetables-nonbinary-linear-codes,144,5
codetables-gf3-230-10,codetables-nonbinary-linear-codes,141,5
codetables-gf3-230-11,codetables-nonbinary-linear-codes,140,5
codetables-gf3-230-8,codetables-nonbinary-linear-codes,145,5
codetables-gf3-231-10,codetables-nonbinary-linear-codes,142,5
codetables-gf3-231-11,codetables-nonbinary-linear-codes,141,5
codetables-gf3-232-11,codetables-nonbinary-linear-codes,142,5
codetables-gf3-233-8,codetables-nonbinary-linear-codes,147,5
codetables-gf3-234-8,codetables-nonbinary-linear-codes,148,5
codetables-gf3-59-12,codetables-nonbinary-linear-codes,27,5
codetables-gf3-60-12,codetables-nonbinary-linear-codes,28,5
codetables-gf3-63-12,codetables-nonbinary-linear-codes,30,5
codetables-gf3-68-12,codetables-nonbinary-linear-codes,33,5
codetables-gf3-91-12,codetables-nonbinary-linear-codes,48,5
codetables-gf3-92-12,codetables-nonbinary-linear-codes,48,5
codetables-gf3-93-12,codetables-nonbinary-linear-codes,49,5
codetables-gf3-94-12,codetables-nonbinary-linear-codes,50,5
codetables-gf3-96-12,codetables-nonbinary-linear-codes,51,5
codetables-gf3-97-10,codetables-nonbinary-linear-codes,54,5
codetables-gf3-99-11,codetables-nonbinary-linear-codes,54,5
codetables-gf4-100-9,codetables-nonbinary-linear-codes,64,5
codetables-gf4-103-9,codetables-nonbinary-linear-codes,66,5
codetables-gf4-104-8,codetables-nonbinary-linear-codes,68,5
codetables-gf4-104-9,codetables-nonbinary-linear-codes,67,5
codetables-gf4-105-8,codetables-nonbinary-linear-codes,69,5
codetables-gf4-105-9,codetables-nonbinary-linear-codes,68,5
codetables-gf4-110-9,codetables-nonbinary-linear-codes,71,5
codetables-gf4-111-9,codetables-nonbinary-linear-codes,72,5
codetables-gf4-114-9,codetables-nonbinary-linear-codes,74,5
codetables-gf4-115-8,codetables-nonbinary-linear-codes,76,5
codetables-gf4-115-9,codetables-nonbinary-linear-codes,75,5
codetables-gf4-116-8,codetables-nonbinary-linear-codes,77,5
codetables-gf4-116-9,codetables-nonbinary-linear-codes,76,5
codetables-gf4-117-9,codetables-nonbinary-linear-codes,77,5
codetables-gf4-120-8,codetables-nonbinary-linear-codes,80,5
codetables-gf4-121-9,codetables-nonbinary-linear-codes,80,5
codetables-gf4-122-9,codetables-nonbinary-linear-codes,80,5
codetables-gf4-123-9,codetables-nonbinary-linear-codes,81,5
codetables-gf4-124-9,codetables-nonbinary-linear-codes,82,5
codetables-gf4-127-9,codetables-nonbinary-linear-codes,84,5
codetables-gf4-128-9,codetables-nonbinary-linear-codes,85,5
codetables-gf4-130-9,codetables-nonbinary-linear-codes,86,5
codetables-gf4-131-9,codetables-nonbinary-linear-codes,87,5
codetables-gf4-132-9,codetables-nonbinary-linear-codes,88,5
codetables-gf4-147-8,codetables-nonbinary-linear-codes,100,5
codetables-gf4-148-8,codetables-nonbinary-linear-codes,100,5
codetables-gf4-149-8,codetables-nonbinary-linear-codes,101,5
codetables-gf4-150-8,codetables-nonbinary-linear-codes,102,5
codetables-gf4-151-8,codetables-nonbinary-linear-codes,103,5
codetables-gf4-153-8,codetables-nonbinary-linear-codes,104,5
codetables-gf4-154-8,codetables-nonbinary-linear-codes,105,5
codetables-gf4-155-8,codetables-nonbinary-linear-codes,106,5
codetables-gf4-158-8,codetables-nonbinary-linear-codes,108,5
codetables-gf4-159-8,codetables-nonbinary-linear-codes,108,5
codetables-gf4-160-8,codetables-nonbinary-linear-codes,109,5
codetables-gf4-160-9,codetables-nonbinary-linear-codes,108,5
codetables-gf4-161-8,codetables-nonbinary-linear-codes,110,5
codetables-gf4-161-9,codetables-nonbinary-linear-codes,109,5
codetables-gf4-162-8,codetables-nonbinary-linear-codes,111,5
codetables-gf4-162-9,codetables-nonbinary-linear-codes,110,5
codetables-gf4-164-8,codetables-nonbinary-linear-codes,112,5
codetables-gf4-167-8,codetables-nonbinary-linear-codes,114,5
codetables-gf4-168-8,codetables-nonbinary-linear-codes,115,5
codetables-gf4-168-9,codetables-nonbinary-linear-codes,114,5
codetables-gf4-169-8,codetables-nonbinary-linear-codes,116,5
codetables-gf4-169-9,codetables-nonbinary-linear-codes,115,5
codetables-gf4-170-8,codetables-nonbinary-linear-codes,117,5
codetables-gf4-170-9,codetables-nonbinary-linear-codes,116,5
codetables-gf4-171-9,codetables-nonbinary-linear-codes,117,5
codetables-gf4-172-8,codetables-nonbinary-linear-codes,118,5
codetables-gf4-172-9,codetables-nonbinary-linear-codes,117,5
codetables-gf4-173-8,codetables-nonbinary-linear-codes,119,5
codetables-gf4-174-8,codetables-nonbinary-linear-codes,120,5
codetables-gf4-175-8,codetables-nonbinary-linear-codes,120,5
codetables-gf4-176-8,codetables-nonbinary-linear-codes,121,5
codetables-gf4-177-8,codetables-nonbinary-linear-codes,122,5
codetables-gf4-179-8,codetables-nonbinary-linear-codes,123,5
codetables-gf4-180-8,codetables-nonbinary-linear-codes,124,5
codetables-gf4-182-8,codetables-nonbinary-linear-codes,125,5
codetables-gf4-183-8,codetables-nonbinary-linear-codes,126,5
codetables-gf4-184-8,codetables-nonbinary-linear-codes,127,5
codetables-gf4-185-8,codetables-nonbinary-linear-codes,128,5
codetables-gf4-186-8,codetables-nonbinary-linear-codes,128,5
codetables-gf4-187-8,codetables-nonbinary-linear-codes,129,5
codetables-gf4-188-8,codetables-nonbinary-linear-codes,130,5
codetables-gf4-189-8,codetables-nonbinary-linear-codes,131,5
codetables-gf4-191-8,codetables-nonbinary-linear-codes,132,5
codetables-gf4-193-7,codetables-nonbinary-linear-codes,136,5
codetables-gf4-194-7,codetables-nonbinary-linear-codes,137,5
codetables-gf4-194-8,codetables-nonbinary-linear-codes,134,5
codetables-gf4-195-7,codetables-nonbinary-linear-codes,138,5
codetables-gf4-195-8,codetables-nonbinary-linear-codes,135,5
codetables-gf4-196-8,codetables-nonbinary-linear-codes,136,5
codetables-gf4-198-8,codetables-nonbinary-linear-codes,137,5
codetables-gf4-199-7,codetables-nonbinary-linear-codes,140,5
codetables-gf4-199-8,codetables-nonbinary-linear-codes,138,5
codetables-gf4-200-7,codetables-nonbinary-linear-codes,141,5
codetables-gf4-200-8,codetables-nonbinary-linear-codes,139,5
codetables-gf4-201-7,codetables-nonbinary-linear-codes,142,5
codetables-gf4-201-8,codetables-nonbinary-linear-codes,140,5
codetables-gf4-202-7,codetables-nonbinary-linear-codes,143,5
codetables-gf4-202-8,codetables-nonbinary-linear-codes,140,5
codetables-gf4-204-7,codetables-nonbinary-linear-codes,144,5
codetables-gf4-205-7,codetables-nonbinary-linear-codes,145,5
codetables-gf4-206-7,codetables-nonbinary-linear-codes,146,5
codetables-gf4-206-8,codetables-nonbinary-linear-codes,143,5
codetables-gf4-207-7,codetables-nonbinary-linear-codes,147,5
codetables-gf4-207-8,codetables-nonbinary-linear-codes,144,5
codetables-gf4-209-7,codetables-nonbinary-linear-codes,148,5
codetables-gf4-213-7,codetables-nonbinary-linear-codes,151,5
codetables-gf4-213-8,codetables-nonbinary-linear-codes,148,5
codetables-gf4-214-7,codetables-nonbinary-linear-codes,152,5
codetables-gf4-217-8,codetables-nonbinary-linear-codes,151,5
codetables-gf4-218-7,codetables-nonbinary-linear-codes,155,5
codetables-gf4-218-8,codetables-nonbinary-linear-codes,152,5
codetables-gf4-221-8,codetables-nonbinary-linear-codes,154,5
codetables-gf4-228-7,codetables-nonbinary-linear-codes,162,5
codetables-gf4-229-7,codetables-nonbinary-linear-codes,163,5
codetables-gf4-229-8,codetables-nonbinary-linear-codes,160,5
codetables-gf4-233-8,codetables-nonbinary-linear-codes,163,5
codetables-gf4-234-8,codetables-nonbinary-linear-codes,164,5
codetables-gf4-241-8,codetables-nonbinary-linear-codes,169,5
codetables-gf4-242-8,codetables-nonbinary-linear-codes,170,5
codetables-gf4-243-8,codetables-nonbinary-linear-codes,171,5
codetables-gf4-244-8,codetables-nonbinary-linear-codes,172,5
codetables-gf4-245-8,codetables-nonbinary-linear-codes,172,5
codetables-gf4-246-8,codetables-nonbinary-linear-codes,173,5
codetables-gf4-247-8,codetables-nonbinary-linear-codes,174,5
codetables-gf4-248-8,codetables-nonbinary-linear-codes,175,5
codetables-gf4-250-8,codetables-nonbinary-linear-codes,176,5
codetables-gf4-79-9,codetables-nonbinary-linear-codes,48,5
codetables-gf4-80-9,codetables-nonbinary-linear-codes,49,5
codetables-gf4-81-9,codetables-nonbinary-linear-codes,50,5
codetables-gf4-82-9,codetables-nonbinary-linear-codes,50,5
codetables-gf4-83-9,codetables-nonbinary-linear-codes,51,5
codetables-gf4-84-9,codetables-nonbinary-linear-codes,52,5
codetables-gf4-85-9,codetables-nonbinary-linear-codes,53,5
codetables-gf4-89-9,codetables-nonbinary-linear-codes,56,5
codetables-gf4-90-9,codetables-nonbinary-linear-codes,56,5
codetables-gf4-91-9,codetables-nonbinary-linear-codes,57,5
codetables-gf4-92-9,codetables-nonbinary-linear-codes,58,5
codetables-gf4-94-9,codetables-nonbinary-linear-codes,59,5
codetables-gf4-95-9,codetables-nonbinary-linear-codes,60,5
codetables-gf4-98-9,codetables-nonbinary-linear-codes,62,5
codetables-gf4-99-9,codetables-nonbinary-linear-codes,63,5
codetables-gf5-77-8,codetables-nonbinary-linear-codes,51,5
codetables-gf5-78-8,codetables-nonbinary-linear-codes,52,5
codetables-gf5-79-8,codetables-nonbinary-linear-codes,53,5
codetables-gf5-81-8,codetables-nonbinary-linear-codes,54,5
codetables-gf5-82-8,codetables-nonbinary-linear-codes,55,5
codetables-gf5-83-8,codetables-nonbinary-linear-codes,56,5
codetables-gf5-84-8,codetables-nonbinary-linear-codes,57,5
codetables-gf5-85-8,codetables-nonbinary-linear-codes,58,5
codetables-gf5-87-8,codetables-nonbinary-linear-codes,59,5
codetables-gf5-88-8,codetables-nonbinary-linear-codes,60,5
codetables-gf5-89-8,codetables-nonbinary-linear-codes,61,5
codetables-gf5-90-8,codetables-nonbinary-linear-codes,62,5
codetables-gf5-91-8,codetables-nonbinary-linear-codes,62,5
codetables-gf5-92-8,codetables-nonbinary-linear-codes,63,5
codetables-gf5-93-8,codetables-nonbinary-linear-codes,64,5
codetables-gf5-94-8,codetables-nonbinary-linear-codes,65,5
codetables-gf5-95-8,codetables-nonbinary-linear-codes,66,5
codetables-gf7-60-7,codetables-nonbinary-linear-codes,42,5
codetables-gf7-78-7,codetables-nonbinary-linear-codes,57,5
codetables-gf7-79-7,codetables-nonbinary-linear-codes,58,5
codetables-gf7-82-7,codetables-nonbinary-linear-codes,60,5
codetables-gf7-83-7,codetables-nonbinary-linear-codes,61,5
codetables-gf7-84-7,codetables-nonbinary-linear-codes,62,5
codetables-gf7-85-7,codetables-nonbinary-linear-codes,63,5
codetables-gf7-86-7,codetables-nonbinary-linear-codes,64,5
codetables-gf7-87-7,codetables-nonbinary-linear-codes,65,5
codetables-gf7-89-7,codetables-nonbinary-linear-codes,66,5
codetables-gf7-90-7,codetables-nonbinary-linear-codes,67,5
codetables-gf7-95-7,codetables-nonbinary-linear-codes,71,5
codetables-gf7-96-7,codetables-nonbinary-linear-codes,72,5
codetables-gf7-97-7,codetables-nonbinary-linear-codes,73,5
codetables-gf7-98-7,codetables-nonbinary-linear-codes,74,5
codetables-gf8-120-6,codetables-nonbinary-linear-codes,96,5
codetables-gf8-121-6,codetables-nonbinary-linear-codes,97,5
codetables-gf8-122-6,codetables-nonbinary-linear-codes,98,5
codetables-gf8-123-6,codetables-nonbinary-linear-codes,99,5
codetables-gf8-129-6,codetables-nonbinary-linear-codes,104,5
codetables-gf8-130-6,codetables-nonbinary-linear-codes,105,5
codetables-gf8-85-6,codetables-nonbinary-linear-codes,66,5
codetables-gf8-86-6,codetables-nonbinary-linear-codes,67,5
codetables-gf8-92-6,codetables-nonbinary-linear-codes,72,5
codetables-gf8-93-6,codetables-nonbinary-linear-codes,73,5
codetables-gf8-94-6,codetables-nonbinary-linear-codes,74,5
codetables-gf9-100-6,codetables-nonbinary-linear-codes,80,5
codetables-gf9-105-6,codetables-nonbinary-linear-codes,84,5
codetables-gf9-106-6,codetables-nonbinary-linear-codes,85,5
codetables-gf9-107-6,codetables-nonbinary-linear-codes,86,5
codetables-gf9-108-6,codetables-nonbinary-linear-codes,87,5
codetables-gf9-109-6,codetables-nonbinary-linear-codes,88,5
codetables-gf9-112-6,codetables-nonbinary-linear-codes,90,5
codetables-gf9-113-6,codetables-nonbinary-linear-codes,91,5
codetables-gf9-114-6,codetables-nonbinary-linear-codes,92,5
codetables-gf9-115-6,codetables-nonbinary-linear-codes,93,5
codetables-gf9-116-6,codetables-nonbinary-linear-codes,94,5
codetables-gf9-118-6,codetables-nonbinary-linear-codes,95,5
codetables-gf9-119-6,codetables-nonbinary-linear-codes,96,5
codetables-gf9-120-6,codetables-nonbinary-linear-codes,97,5
codetables-gf9-121-6,codetables-nonbinary-linear-codes,98,5
codetables-gf9-122-6,codetables-nonbinary-linear-codes,99,5
codetables-gf9-123-6,codetables-nonbinary-linear-codes,100,5
codetables-gf9-124-6,codetables-nonbinary-linear-codes,101,5
codetables-gf9-125-6,codetables-nonbinary-linear-codes,102,5
codetables-gf9-127-6,codetables-nonbinary-linear-codes,103,5
codetables-gf9-128-6,codetables-nonbinary-linear-codes,104,5
codetables-gf9-129-6,codetables-nonbinary-linear-codes,105,5
codetables-gf9-130-6,codetables-nonbinary-linear-codes,106,5
codetables-gf9-90-6,codetables-nonbinary-linear-codes,71,5
codetables-gf9-91-6,codetables-nonbinary-linear-codes,72,5
codetables-gf9-92-6,codetables-nonbinary-linear-codes,73,5
codetables-gf9-96-6,codetables-nonbinary-linear-codes,76,5
codetables-gf9-97-6,codetables-nonbinary-linear-codes,77,5
codetables-gf9-98-6,codetables-nonbinary-linear-codes,78,5
codetables-gf9-99-6,codetables-nonbinary-linear-codes,79,5
codetables-gf3-100-11,codetables-nonbinary-linear-codes,54,6
codetables-gf3-102-12,codetables-nonbinary-linear-codes,54,6
codetables-gf3-103-12,codetables-nonbinary-linear-codes,54,6
codetables-gf3-105-11,codetables-nonbinary-linear-codes,57,6
codetables-gf3-106-11,codetables-nonbinary-linear-codes,58,6
codetables-gf3-109-11,codetables-nonbinary-linear-codes,60,6
codetables-gf3-109-12,codetables-nonbinary-linear-codes,58,6
codetables-gf3-110-11,codetables-nonbinary-linear-codes,60,6
codetables-gf3-110-12,codetables-nonbinary-linear-codes,59,6
codetables-gf3-111-11,codetables-nonbinary-linear-codes,61,6
codetables-gf3-111-12,codetables-nonbinary-linear-codes,60,6
codetables-gf3-112-10,codetables-nonbinary-linear-codes,63,6
codetables-gf3-112-11,codetables-nonbinary-linear-codes,62,6
codetables-gf3-112-12,codetables-nonbinary-linear-codes,60,6
codetables-gf3-113-12,codetables-nonbinary-linear-codes,61,6
codetables-gf3-114-11,codetables-nonbinary-linear-codes,63,6
codetables-gf3-114-12,codetables-nonbinary-linear-codes,62,6
codetables-gf3-116-11,codetables-nonbinary-linear-codes,64,6
codetables-gf3-116-12,codetables-nonbinary-linear-codes,63,6
codetables-gf3-117-11,codetables-nonbinary-linear-codes,65,6
codetables-gf3-118-11,codetables-nonbinary-linear-codes,66,6
codetables-gf3-118-12,codetables-nonbinary-linear-codes,64,6
codetables-gf3-119-11,codetables-nonbinary-linear-codes,66,6
codetables-gf3-119-12,codetables-nonbinary-linear-codes,65,6
codetables-gf3-120-11,codetables-nonbinary-linear-codes,67,6
codetables-gf3-120-12,codetables-nonbinary-linear-codes,66,6
codetables-gf3-121-11,codetables-nonbinary-linear-codes,68,6
codetables-gf3-121-12,codetables-nonbinary-linear-codes,66,6
codetables-gf3-123-11,codetables-nonbinary-linear-codes,69,6
codetables-gf3-124-11,codetables-nonbinary-linear-codes,70,6
codetables-gf3-124-12,codetables-nonbinary-linear-codes,68,6
codetables-gf3-125-12,codetables-nonbinary-linear-codes,69,6
codetables-gf3-126-12,codetables-nonbinary-linear-codes,69,6
codetables-gf3-127-11,codetables-nonbinary-linear-codes,72,6
codetables-gf3-128-11,codetables-nonbinary-linear-codes,72,6
codetables-gf3-131-11,codetables-nonbinary-linear-codes,74,6
codetables-gf3-132-11,codetables-nonbinary-linear-codes,75,6
codetables-gf3-135-12,codetables-nonbinary-linear-codes,75,6
codetables-gf3-137-11,codetables-nonbinary-linear-codes,78,6
codetables-gf3-138-12,codetables-nonbinary-linear-codes,77,6
codetables-gf3-139-12,codetables-nonbinary-linear-codes,78,6
codetables-gf3-140-10,codetables-nonbinary-linear-codes,81,6
codetables-gf3-141-10,codetables-nonbinary-linear-codes,82,6
codetables-gf3-144-10,codetables-nonbinary-linear-codes,84,6
codetables-gf3-145-10,codetables-nonbinary-linear-codes,84,6
codetables-gf3-146-10,codetables-nonbinary-linear-codes,85,6
codetables-gf3-146-11,codetables-nonbinary-linear-codes,84,6
codetables-gf3-147-10,codetables-nonbinary-linear-codes,86,6
codetables-gf3-149-10,codetables-nonbinary-linear-codes,87,6
codetables-gf3-151-10,codetables-nonbinary-linear-codes,88,6
codetables-gf3-152-10,codetables-nonbinary-linear-codes,89,6
codetables-gf3-153-10,codetables-nonbinary-linear-codes,90,6
codetables-gf3-154-10,codetables-nonbinary-linear-codes,90,6
codetables-gf3-155-10,codetables-nonbinary-linear-codes,91,6
codetables-gf3-156-10,codetables-nonbinary-linear-codes,92,6
codetables-gf3-162-10,codetables-nonbinary-linear-codes,96,6
codetables-gf3-163-10,codetables-nonbinary-linear-codes,96,6
codetables-gf3-164-10,codetables-nonbinary-linear-codes,97,6
codetables-gf3-165-10,codetables-nonbinary-linear-codes,98,6
codetables-gf3-166-10,codetables-nonbinary-linear-codes,98,6
codetables-gf3-167-10,codetables-nonbinary-linear-codes,99,6
codetables-gf3-168-10,codetables-nonbinary-linear-codes,100,6
codetables-gf3-172-10,codetables-nonbinary-linear-codes,102,6
codetables-gf3-173-10,codetables-nonbinary-linear-codes,103,6
codetables-gf3-175-10,codetables-nonbinary-linear-codes,104,6
codetables-gf3-176-10,codetables-nonbinary-linear-codes,105,6
codetables-gf3-177-10,codetables-nonbinary-linear-codes,105,6
codetables-gf3-178-10,codetables-nonbinary-linear-codes,106,6
codetables-gf3-179-10,codetables-nonbinary-linear-codes,107,6
codetables-gf3-181-10,codetables-nonbinary-linear-codes,108,6
codetables-gf3-184-10,codetables-nonbinary-linear-codes,109,6
codetables-gf3-185-10,codetables-nonbinary-linear-codes,110,6
codetables-gf3-186-10,codetables-nonbinary-linear-codes,111,6
codetables-gf3-189-10,codetables-nonbinary-linear-codes,113,6
codetables-gf3-190-10,codetables-nonbinary-linear-codes,114,6
codetables-gf3-193-9,codetables-nonbinary-linear-codes,117,6
codetables-gf3-195-10,codetables-nonbinary-linear-codes,117,6
codetables-gf3-200-10,codetables-nonbinary-linear-codes,120,6
codetables-gf3-201-9,codetables-nonbinary-linear-codes,123,6
codetables-gf3-202-9,codetables-nonbinary-linear-codes,123,6
codetables-gf3-203-10,codetables-nonbinary-linear-codes,122,6
codetables-gf3-204-10,codetables-nonbinary-linear-codes,123,6
codetables-gf3-207-10,codetables-nonbinary-linear-codes,125,6
codetables-gf3-207-8,codetables-nonbinary-linear-codes,129,6
codetables-gf3-207-9,codetables-nonbinary-linear-codes,126,6
codetables-gf3-208-10,codetables-nonbinary-linear-codes,126,6
codetables-gf3-208-9,codetables-nonbinary-linear-codes,127,6
codetables-gf3-209-9,codetables-nonbinary-linear-codes,128,6
codetables-gf3-210-9,codetables-nonbinary-linear-codes,129,6
codetables-gf3-211-9,codetables-nonbinary-linear-codes,129,6
codetables-gf3-212-10,codetables-nonbinary-linear-codes,128,6
codetables-gf3-213-10,codetables-nonbinary-linear-codes,129,6
codetables-gf3-216-10,codetables-nonbinary-linear-codes,131,6
codetables-gf3-216-9,codetables-nonbinary-linear-codes,132,6
codetables-gf3-217-10,codetables-nonbinary-linear-codes,132,6
codetables-gf3-217-9,codetables-nonbinary-linear-codes,133,6
codetables-gf3-218-10,codetables-nonbinary-linear-codes,133,6
codetables-gf3-218-11,codetables-nonbinary-linear-codes,131,6
codetables-gf3-218-9,codetables-nonbinary-linear-codes,134,6
codetables-gf3-219-10,codetables-nonbinary-linear-codes,134,6
codetables-gf3-219-9,codetables-nonbinary-linear-codes,135,6
codetables-gf3-222-10,codetables-nonbinary-linear-codes,135,6
codetables-gf3-222-11,codetables-nonbinary-linear-codes,134,6
codetables-gf3-223-10,codetables-nonbinary-linear-codes,136,6
codetables-gf3-224-10,codetables-nonbinary-linear-codes,137,6
codetables-gf3-225-10,codetables-nonbinary-linear-codes,137,6
codetables-gf3-226-11,codetables-nonbinary-linear-codes,137,6
codetables-gf3-229-11,codetables-nonbinary-linear-codes,139,6
codetables-gf3-97-12,codetables-nonbinary-linear-codes,51,6
codetables-gf3-98-12,codetables-nonbinary-linear-codes,51,6
codetables-gf3-99-12,codetables-nonbinary-linear-codes,52,6
codetables-gf4-101-9,codetables-nonbinary-linear-codes,64,6
codetables-gf4-102-9,codetables-nonbinary-linear-codes,65,6
codetables-gf4-106-9,codetables-nonbinary-linear-codes,68,6
codetables-gf4-107-9,codetables-nonbinary-linear-codes,68,6
codetables-gf4-108-9,codetables-nonbinary-linear-codes,69,6
codetables-gf4-109-9,codetables-nonbinary-linear-codes,70,6
codetables-gf4-112-9,codetables-nonbinary-linear-codes,72,6
codetables-gf4-113-9,codetables-nonbinary-linear-codes,73,6
codetables-gf4-133-9,codetables-nonbinary-linear-codes,88,6
codetables-gf4-134-9,codetables-nonbinary-linear-codes,88,6
codetables-gf4-137-9,codetables-nonbinary-linear-codes,90,6
codetables-gf4-138-9,codetables-nonbinary-linear-codes,91,6
codetables-gf4-139-9,codetables-nonbinary-linear-codes,92,6
codetables-gf4-141-9,codetables-nonbinary-linear-codes,93,6
codetables-gf4-142-9,codetables-nonbinary-linear-codes,94,6
codetables-gf4-143-9,codetables-nonbinary-linear-codes,95,6
codetables-gf4-144-9,codetables-nonbinary-linear-codes,96,6
codetables-gf4-145-9,codetables-nonbinary-linear-codes,96,6
codetables-gf4-149-9,codetables-nonbinary-linear-codes,99,6
codetables-gf4-150-9,codetables-nonbinary-linear-codes,100,6
codetables-gf4-157-9,codetables-nonbinary-linear-codes,105,6
codetables-gf4-158-9,codetables-nonbinary-linear-codes,106,6
codetables-gf4-159-9,codetables-nonbinary-linear-codes,107,6
codetables-gf4-163-9,codetables-nonbinary-linear-codes,110,6
codetables-gf4-164-9,codetables-nonbinary-linear-codes,110,6
codetables-gf4-165-8,codetables-nonbinary-linear-codes,112,6
codetables-gf4-165-9,codetables-nonbinary-linear-codes,111,6
codetables-gf4-166-8,codetables-nonbinary-linear-codes,113,6
codetables-gf4-166-9,codetables-nonbinary-linear-codes,112,6
codetables-gf4-167-9,codetables-nonbinary-linear-codes,113,6
codetables-gf4-173-9,codetables-nonbinary-linear-codes,117,6
codetables-gf4-174-9,codetables-nonbinary-linear-codes,118,6
codetables-gf4-176-9,codetables-nonbinary-linear-codes,119,6
codetables-gf4-177-9,codetables-nonbinary-linear-codes,120,6
codetables-gf4-178-8,codetables-nonbinary-linear-codes,122,6
codetables-gf4-180-9,codetables-nonbinary-linear-codes,122,6
codetables-gf4-181-8,codetables-nonbinary-linear-codes,124,6
codetables-gf4-183-9,codetables-nonbinary-linear-codes,124,6
codetables-gf4-192-8,codetables-nonbinary-linear-codes,132,6
codetables-gf4-193-8,codetables-nonbinary-linear-codes,133,6
codetables-gf4-197-8,codetables-nonbinary-linear-codes,136,6
codetables-gf4-199-9,codetables-nonbinary-linear-codes,136,6
codetables-gf4-203-8,codetables-nonbinary-linear-codes,140,6
codetables-gf4-204-8,codetables-nonbinary-linear-codes,141,6
codetables-gf4-205-8,codetables-nonbinary-linear-codes,142,6
codetables-gf4-208-8,codetables-nonbinary-linear-codes,144,6
codetables-gf4-209-8,codetables-nonbinary-linear-codes,144,6
codetables-gf4-210-7,codetables-nonbinary-linear-codes,148,6
codetables-gf4-210-8,codetables-nonbinary-linear-codes,145,6
codetables-gf4-210-9,codetables-nonbinary-linear-codes,144,6
codetables-gf4-211-7,codetables-nonbinary-linear-codes,149,6
codetables-gf4-211-8,codetables-nonbinary-linear-codes,146,6
codetables-gf4-212-7,codetables-nonbinary-linear-codes,150,6
codetables-gf4-212-8,codetables-nonbinary-linear-codes,147,6
codetables-gf4-214-8,codetables-nonbinary-linear-codes,148,6
codetables-gf4-215-7,codetables-nonbinary-linear-codes,152,6
codetables-gf4-215-8,codetables-nonbinary-linear-codes,149,6
codetables-gf4-216-7,codetables-nonbinary-linear-codes,153,6
codetables-gf4-216-8,codetables-nonbinary-linear-codes,150,6
codetables-gf4-217-7,codetables-nonbinary-linear-codes,154,6
codetables-gf4-219-8,codetables-nonbinary-linear-codes,152,6
codetables-gf4-220-8,codetables-nonbinary-linear-codes,153,6
codetables-gf4-222-8,codetables-nonbinary-linear-codes,154,6
codetables-gf4-223-8,codetables-nonbinary-linear-codes,155,6
codetables-gf4-224-8,codetables-nonbinary-linear-codes,156,6
codetables-gf4-225-8,codetables-nonbinary-linear-codes,156,6
codetables-gf4-226-8,codetables-nonbinary-linear-codes,157,6
codetables-gf4-227-8,codetables-nonbinary-linear-codes,158,6
codetables-gf4-228-8,codetables-nonbinary-linear-codes,159,6
codetables-gf4-230-8,codetables-nonbinary-linear-codes,160,6
codetables-gf4-231-8,codetables-nonbinary-linear-codes,161,6
codetables-gf4-232-8,codetables-nonbinary-linear-codes,162,6
codetables-gf4-235-8,codetables-nonbinary-linear-codes,164,6
codetables-gf4-237-8,codetables-nonbinary-linear-codes,165,6
codetables-gf4-238-8,codetables-nonbinary-linear-codes,166,6
codetables-gf4-239-8,codetables-nonbinary-linear-codes,167,6
codetables-gf4-240-8,codetables-nonbinary-linear-codes,168,6
codetables-gf4-251-8,codetables-nonbinary-linear-codes,176,6
codetables-gf4-93-9,codetables-nonbinary-linear-codes,58,6
codetables-gf4-96-9,codetables-nonbinary-linear-codes,60,6
codetables-gf4-97-9,codetables-nonbinary-linear-codes,61,6
codetables-gf7-100-7,codetables-nonbinary-linear-codes,75,6
codetables-gf7-91-7,codetables-nonbinary-linear-codes,67,6
codetables-gf7-92-7,codetables-nonbinary-linear-codes,68,6
codetables-gf7-93-7,codetables-nonbinary-linear-codes,69,6
codetables-gf7-94-7,codetables-nonbinary-linear-codes,70,6
codetables-gf7-99-7,codetables-nonbinary-linear-codes,74,6
codetables-gf9-126-6,codetables-nonbinary-linear-codes,102,6
codetables-gf3-104-12,codetables-nonbinary-linear-codes,54,7
codetables-gf3-106-12,codetables-nonbinary-linear-codes,55,7
codetables-gf3-107-12,codetables-nonbinary-linear-codes,56,7
codetables-gf3-108-12,codetables-nonbinary-linear-codes,57,7
codetables-gf3-115-11,codetables-nonbinary-linear-codes,63,7
codetables-gf3-117-12,codetables-nonbinary-linear-codes,63,7
codetables-gf3-122-12,codetables-nonbinary-linear-codes,66,7
codetables-gf3-123-12,codetables-nonbinary-linear-codes,67,7
codetables-gf3-127-12,codetables-nonbinary-linear-codes,69,7
codetables-gf3-129-11,codetables-nonbinary-linear-codes,72,7
codetables-gf3-130-11,codetables-nonbinary-linear-codes,73,7
codetables-gf3-132-12,codetables-nonbinary-linear-codes,72,7
